type,state,county,city,in_state_rate,out_state_rate,provider_company,date_created
COUNTY,VA,FAUQUIER,,$3.15,$3.15,paytel, 08-06-24
COUNTY,VA,FLOYD,,$3.45,$3.15,viapath, 08-06-24
COUNTY,VA,FLUVANNA,,$3.15,$3.15,securus, 08-06-24
COUNTY,VA,FRANKLIN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,VA,FREDERICK,,$2.85,$2.85,viapath, 08-06-24
COUNTY,VA,GILES,,$3.45,$3.15,viapath, 08-06-24
COUNTY,VA,GLOUCESTER,,$2.55,$2.55,viapath, 08-06-24
COUNTY,VA,GRAYSON,,$3.45,$3.15,viapath, 08-06-24
COUNTY,VA,GREENE,,$3.15,$3.15,securus, 08-06-24
COUNTY,VA,GREENSVILLE,,$4.20,$3.15,viapath, 08-06-24
COUNTY,VA,HALIFAX,,$2.40,$2.40,viapath, 08-06-24
COUNTY,VA,HENRY,,$3.15,$3.15,paytel, 08-06-24
COUNTY,VA,HIGHLAND,,$1.95,$1.95,viapath, 08-06-24
COUNTY,VA,ISLE OF WIGHT,,$2.25,$2.25,viapath, 08-06-24
COUNTY,VA,JAMES CITY,,$3.15,$3.15,viapath, 08-06-24
COUNTY,VA,LANCASTER,,$2.70,$3.15,securus, 08-06-24
COUNTY,VA,LOUDOUN,,$2.10,$2.10,viapath, 08-06-24
COUNTY,VA,LOUISA,,$3.15,$3.15,securus, 08-06-24
COUNTY,VA,LUNENBURG,,$3.75,$3.15,viapath, 08-06-24
COUNTY,VA,LYNCHBURG,,$2.40,$2.40,viapath, 08-06-24
COUNTY,VA,MADISON,,$3.15,$3.15,securus, 08-06-24
COUNTY,VA,MONTGOMERY,,$2.63,$2.63,viapath, 08-06-24
COUNTY,VA,NEW KENT,,$1.43,$1.43,viapath, 08-06-24
COUNTY,VA,NORTHUMBERLAND,,$3.15,$3.15,securus, 08-06-24
COUNTY,VA,NOTTOWAY,,$3.75,$3.15,viapath, 08-06-24
COUNTY,VA,ORANGE,,$3.15,$3.15,securus, 08-06-24
COUNTY,VA,PAGE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,VA,PITTSYLVANIA,,$2.70,$2.70,ics, 08-06-24
COUNTY,VA,PRINCE EDWARD,,$3.75,$3.15,viapath, 08-06-24
COUNTY,VA,PRINCE GEORGE,,$1.65,$1.65,viapath, 08-06-24
COUNTY,VA,PRINCE WILLIAM,,$1.65,$1.65,viapath, 08-06-24
COUNTY,VA,PULASKI,,$3.45,$3.15,viapath, 08-06-24
COUNTY,VA,RAPPAHANNOCK,,$2.25,$2.25,paytel, 08-06-24
COUNTY,VA,RICHMOND,,$3.15,$3.15,securus, 08-06-24
COUNTY,VA,ROANOKE,,$2.25,$2.25,ics, 08-06-24
COUNTY,VA,ROCKBRIDGE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,VA,SHENANDOAH,,$2.25,$2.25,paytel, 08-06-24
COUNTY,VA,SOUTHAMPTON,,$3.15,$3.15,securus, 08-06-24
COUNTY,VA,STAFFORD,,$3.60,$2.40,viapath, 08-06-24
COUNTY,VA,SUFFOLK,,$2.25,$2.25,viapath, 08-06-24
COUNTY,VA,SURRY,,$1.65,$1.65,viapath, 08-06-24
COUNTY,VA,SUSSEX,,$2.25,$2.25,securus, 08-06-24
COUNTY,VA,WARREN,,$2.25,$2.25,paytel, 08-06-24
COUNTY,VA,WESTMORELAND,,$3.15,$3.15,securus, 08-06-24
COUNTY,VA,WYTHE,,$3.45,$3.15,viapath, 08-06-24
COUNTY,VA,YORK,,$3.15,$3.15,viapath, 08-06-24
COUNTY,VT,ADDISON,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,BENNINGTON,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,CALEDONIA,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,CHITTENDEN,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,ESSEX,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,FRANKLIN,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,GRAND ISLE,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,LAMOILLE,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,ORANGE,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,ORLEANS,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,RUTLAND,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,WASHINGTON,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,WINDHAM,,$0.59,$1.04,viapath, 08-06-24
COUNTY,VT,WINDSOR,,$0.59,$1.04,viapath, 08-06-24
COUNTY,WA,COWLITZ,,$2.70,$3.15,securus, 08-06-24
COUNTY,WA,GRANT,,$2.85,$3.15,viapath, 08-06-24
COUNTY,WA,GRAYS HARBOR,,$1.50,$1.50,ics, 08-06-24
COUNTY,WA,ISLAND,,$3.15,$3.15,securus, 08-06-24
COUNTY,WA,KING,,$0.75,$0.75,securus, 08-06-24
COUNTY,WA,MASON,,$3.15,$3.15,securus, 08-06-24
COUNTY,WA,OKANOGAN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,WA,PIERCE,,$2.25,$2.25,securus, 08-06-24
COUNTY,WA,SKAGIT,,$2.25,$2.25,securus, 08-06-24
COUNTY,WA,SNOHOMISH,,$3.00,$3.00,viapath, 08-06-24
COUNTY,WA,SPOKANE,,$1.26,$1.26,securus, 08-06-24
COUNTY,WA,WALLA WALLA,,$3.15,$3.15,securus, 08-06-24
COUNTY,WA,WHATCOM,,$0.75,$0.75,ics, 08-06-24
COUNTY,WA,YAKIMA,,$3.00,$3.00,securus, 08-06-24
COUNTY,WI,BARRON,,$2.40,$2.40,securus, 08-06-24
COUNTY,WI,BAYFIELD,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,BROWN,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,CHIPPEWA,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,CRAWFORD,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,DANE,,$2.10,$2.10,viapath, 08-06-24
COUNTY,WI,DODGE,,$3.15,$3.15,ics, 08-06-24
COUNTY,WI,DOOR,,$3.15,$3.15,ics, 08-06-24
COUNTY,WI,DOUGLAS,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,DUNN,,$2.40,$2.40,ics, 08-06-24
COUNTY,WI,EAU CLAIRE,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,FOND DU LAC,,$3.15,$3.15,ics, 08-06-24
COUNTY,WI,GREEN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,GREEN LAKE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,JEFFERSON,,$1.80,$2.70,securus, 08-06-24
COUNTY,WI,JUNEAU,,$2.25,$2.70,securus, 08-06-24
COUNTY,WI,KENOSHA,,$3.15,$3.15,viapath, 08-06-24
COUNTY,WI,KEWAUNEE,,$3.15,$3.15,ics, 08-06-24
COUNTY,WI,LA CROSSE,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,LANGLADE,,$3.15,$3.15,ics, 08-06-24
COUNTY,WI,LINCOLN,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,MARQUETTE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,MILWAUKEE,,$2.40,$2.40,ics, 08-06-24
COUNTY,WI,MONROE,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,OUTAGAMIE,,$2.40,$2.40,viapath, 08-06-24
COUNTY,WI,OZAUKEE,,$1.50,$1.50,ics, 08-06-24
COUNTY,WI,PEPIN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,POLK,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,PORTAGE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,RACINE,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,RICHLAND,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,ROCK,,$0.90,$0.90,ics, 08-06-24
COUNTY,WI,SAUK,,$3.15,$3.15,viapath, 08-06-24
COUNTY,WI,SAWYER,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,SHEBOYGAN,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,TAYLOR,,$3.75,$3.15,reliance, 08-06-24
COUNTY,WI,VILAS,,$1.20,$1.20,securus, 08-06-24
COUNTY,WI,WALWORTH,,$2.10,$2.10,viapath, 08-06-24
COUNTY,WI,WASHINGTON,,$3.15,$3.15,ics, 08-06-24
COUNTY,WI,WAUKESHA,,$3.15,$3.15,viapath, 08-06-24
COUNTY,WI,WAUPACA,,$3.15,$3.15,securus, 08-06-24
COUNTY,WI,WINNEBAGO,,$2.40,$2.40,ics, 08-06-24
COUNTY,WY,BIG HORN,,$3.15,$3.15,securus, 08-06-24
COUNTY,WY,PARK,,$3.15,$3.15,securus, 08-06-24
COUNTY,WY,WESTON,,$3.15,$3.15,securus, 08-06-24
